Run ID,Ruleset,Shoe ID,Rounds,Counter Net,Basic Net,Max Bet Opportunities,Max Bets Placed,TC-4 Freq,TC-4 Wins,TC-4 Losses,TC-4 WinRate,TC-3 Freq,TC-3 Wins,TC-3 Losses,TC-3 WinRate,TC-2 Freq,TC-2 Wins,TC-2 Losses,TC-2 WinRate,TC-1 Freq,TC-1 Wins,TC-1 Losses,TC-1 WinRate,TC+0 Freq,TC+0 Wins,TC+0 Losses,TC+0 WinRate,TC+1 Freq,TC+1 Wins,TC+1 Losses,TC+1 WinRate,TC+2 Freq,TC+2 Wins,TC+2 Losses,TC+2 WinRate,TC+3 Freq,TC+3 Wins,TC+3 Losses,TC+3 WinRate,TC+4 Freq,TC+4 Wins,TC+4 Losses,TC+4 WinRate
1,FullHiLoRules,2657,13,-30.0,-37.0,1,1,0,0,0,,0,0,0,,1,1,0,1.0,0,0,0,,3,0,3,0.0,1,1,0,1.0,5,2,2,0.5,2,0,2,0.0,1,1,0,1.0
1,FullHiLoRules,2658,13,25.0,-3.0,0,0,1,0,1,0.0,0,0,0,,3,1,2,0.3333,2,0,1,0.0,7,6,1,0.8571,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2659,12,15.0,2.0,4,4,0,0,0,,0,0,0,,0,0,0,,0,0,0,,5,4,1,0.8,1,0,1,0.0,0,0,0,,2,1,1,0.5,4,2,2,0.5
1,FullHiLoRules,2660,14,110.0,-1.0,0,0,1,0,1,0.0,1,1,0,1.0,0,0,0,,0,0,0,,7,4,2,0.6667,1,0,1,0.0,2,1,1,0.5,2,1,0,1.0,0,0,0,
1,FullHiLoRules,2661,13,70.0,24.0,0,0,3,3,0,1.0,3,3,0,1.0,2,1,1,0.5,3,2,1,0.6667,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2662,13,-20.0,11.0,1,1,0,0,0,,1,0,1,0.0,0,0,0,,5,0,3,0.0,4,1,3,0.25,1,1,0,1.0,1,0,1,0.0,0,0,0,,1,1,0,1.0
1,FullHiLoRules,2663,13,185.0,22.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,6,4,1,0.8,2,0,1,0.0,3,1,0,1.0,2,2,0,1.0,0,0,0,
1,FullHiLoRules,2664,13,-35.0,-9.0,0,0,0,0,0,,2,1,1,0.5,2,0,1,0.0,5,3,2,0.6,3,2,1,0.6667,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2665,13,15.0,6.0,0,0,4,2,2,0.5,1,0,1,0.0,3,3,0,1.0,3,2,1,0.6667,2,0,2,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2666,13,130.0,28.0,6,6,0,0,0,,0,0,0,,0,0,0,,0,0,0,,3,2,1,0.6667,3,2,1,0.6667,0,0,0,,1,0,1,0.0,6,3,1,0.75
1,FullHiLoRules,2667,14,20.0,8.0,0,0,6,2,3,0.4,0,0,0,,3,1,0,1.0,3,2,1,0.6667,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2668,13,-20.0,0.0,0,0,0,0,0,,0,0,0,,1,0,0,,4,2,2,0.5,3,0,3,0.0,5,2,2,0.5,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2669,14,10.0,-26.0,0,0,4,3,1,0.75,2,0,2,0.0,0,0,0,,6,3,2,0.6,2,0,2,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2670,13,-265.0,-40.0,2,2,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,7,2,3,0.4,2,1,1,0.5,1,0,1,0.0,0,0,0,,2,0,2,0.0
1,FullHiLoRules,2671,14,-30.0,-31.0,0,0,0,0,0,,0,0,0,,1,0,1,0.0,2,1,1,0.5,8,2,6,0.25,2,0,2,0.0,0,0,0,,1,1,0,1.0,0,0,0,
1,FullHiLoRules,2672,13,15.0,-18.0,0,0,0,0,0,,0,0,0,,0,0,0,,2,0,1,0.0,2,1,1,0.5,5,2,2,0.5,1,2,0,1.0,3,0,2,0.0,0,0,0,
1,FullHiLoRules,2673,13,50.0,31.0,0,0,3,1,2,0.3333,1,1,0,1.0,4,3,1,0.75,2,2,0,1.0,3,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2674,12,-15.0,-3.0,0,0,0,0,0,,0,0,0,,1,0,1,0.0,5,1,1,0.5,3,1,2,0.3333,3,1,2,0.3333,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2675,13,-160.0,-17.0,4,4,0,0,0,,0,0,0,,0,0,0,,0,0,0,,6,2,4,0.3333,1,0,1,0.0,2,1,1,0.5,0,0,0,,4,1,3,0.25
1,FullHiLoRules,2676,12,-55.0,-2.0,0,0,0,0,0,,0,0,0,,4,2,2,0.5,2,0,1,0.0,2,1,0,1.0,3,1,2,0.3333,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,2677,13,-40.0,-5.0,0,0,1,0,1,0.0,2,0,2,0.0,2,1,1,0.5,2,1,0,1.0,6,1,4,0.2,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2678,13,-5.0,-5.0,0,0,0,0,0,,0,0,0,,7,4,3,0.5714,4,3,1,0.75,2,0,2,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2679,13,40.0,41.0,0,0,5,3,2,0.6,4,3,1,0.75,3,2,1,0.6667,0,0,0,,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2680,13,-50.0,-31.0,0,0,0,0,0,,1,1,0,1.0,2,0,2,0.0,5,2,2,0.5,2,1,1,0.5,2,1,1,0.5,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,2681,13,-65.0,1.0,0,0,0,0,0,,1,0,1,0.0,0,0,0,,1,1,0,1.0,9,3,6,0.3333,1,0,0,,1,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2682,12,0.0,9.0,0,0,2,0,2,0.0,1,1,0,1.0,4,3,0,1.0,1,0,1,0.0,3,2,1,0.6667,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2683,13,65.0,6.0,0,0,0,0,0,,0,0,0,,0,0,0,,3,0,1,0.0,6,5,2,0.7143,4,3,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2684,13,-15.0,11.0,0,0,2,1,0,1.0,3,2,1,0.6667,3,1,2,0.3333,3,0,3,0.0,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2685,12,260.0,50.0,1,1,0,0,0,,0,0,0,,0,0,0,,4,3,1,0.75,2,0,2,0.0,3,3,0,1.0,1,1,0,1.0,1,0,0,,1,1,0,1.0
1,FullHiLoRules,2686,13,50.0,-14.0,2,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,7,2,5,0.2857,2,1,1,0.5,2,0,0,,0,0,0,,2,2,1,0.6667
1,FullHiLoRules,2687,12,0.0,-28.0,0,0,0,0,0,,0,0,0,,2,3,0,1.0,5,2,3,0.4,4,0,4,0.0,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2688,13,-40.0,5.0,0,0,3,0,3,0.0,0,0,0,,3,1,2,0.3333,4,1,2,0.3333,2,1,1,0.5,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2689,14,290.0,7.0,1,1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,9,3,6,0.3333,1,0,1,0.0,2,2,0,1.0,1,1,0,1.0,1,1,0,1.0
1,FullHiLoRules,2690,13,15.0,-14.0,2,2,0,0,0,,0,0,0,,0,0,0,,2,1,0,1.0,5,5,1,0.8333,1,0,1,0.0,2,0,1,0.0,1,0,1,0.0,2,1,1,0.5
1,FullHiLoRules,2691,13,-205.0,-49.0,1,1,0,0,0,,0,0,0,,0,0,0,,1,0,0,,6,1,3,0.25,3,1,2,0.3333,1,0,1,0.0,1,0,0,,1,0,1,0.0
1,FullHiLoRules,2692,13,-120.0,-3.0,0,0,0,0,0,,0,0,0,,0,0,0,,2,0,2,0.0,5,3,2,0.6,3,2,1,0.6667,2,1,1,0.5,1,0,1,0.0,0,0,0,
1,FullHiLoRules,2693,13,-130.0,-6.0,2,2,0,0,0,,0,0,0,,2,0,2,0.0,1,1,0,1.0,5,2,3,0.4,2,1,1,0.5,0,0,0,,1,0,0,,2,0,1,0.0
1,FullHiLoRules,2694,13,25.0,-8.0,0,0,0,0,0,,4,3,1,0.75,6,3,3,0.5,0,0,0,,3,1,2,0.3333,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2695,13,50.0,27.0,0,0,4,2,1,0.6667,1,1,0,1.0,0,0,0,,1,0,1,0.0,4,1,2,0.3333,2,2,1,0.6667,1,1,0,1.0,0,0,0,,0,0,0,
1,FullHiLoRules,2696,13,-5.0,-40.0,0,0,3,1,2,0.3333,3,1,0,1.0,1,0,1,0.0,2,1,0,1.0,4,1,2,0.3333,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2697,13,-110.0,-15.0,0,0,0,0,0,,0,0,0,,1,0,1,0.0,0,0,0,,4,3,1,0.75,1,0,1,0.0,6,2,3,0.4,1,0,1,0.0,0,0,0,
1,FullHiLoRules,2698,14,-30.0,-36.0,0,0,5,1,4,0.2,1,0,1,0.0,1,1,0,1.0,1,0,1,0.0,6,3,2,0.6,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2699,12,-210.0,-52.0,1,1,0,0,0,,0,0,0,,3,0,3,0.0,1,0,1,0.0,4,1,2,0.3333,0,0,0,,3,1,1,0.5,0,0,0,,1,0,1,0.0
1,FullHiLoRules,2700,13,35.0,-16.0,0,0,1,0,0,,0,0,0,,1,0,1,0.0,3,1,1,0.5,3,2,1,0.6667,5,3,1,0.75,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2701,13,-60.0,-44.0,0,0,4,0,3,0.0,1,1,0,1.0,2,1,1,0.5,1,0,1,0.0,3,1,2,0.3333,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2702,13,10.0,-22.0,0,0,0,0,0,,1,0,1,0.0,2,1,1,0.5,2,1,1,0.5,3,0,2,0.0,5,3,1,0.75,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2703,12,5.0,3.0,0,0,0,0,0,,1,0,1,0.0,4,2,1,0.6667,3,0,2,0.0,3,1,2,0.3333,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2704,13,-60.0,-11.0,0,0,0,0,0,,0,0,0,,0,0,0,,4,1,3,0.25,5,0,5,0.0,4,2,1,0.6667,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2705,13,0.0,22.0,0,0,0,0,0,,2,1,0,1.0,7,4,3,0.5714,3,0,3,0.0,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2706,13,90.0,30.0,0,0,5,2,1,0.6667,0,0,0,,2,1,0,1.0,2,2,0,1.0,4,4,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2707,13,20.0,17.0,0,0,0,0,0,,0,0,0,,3,2,1,0.6667,7,5,2,0.7143,1,0,1,0.0,1,1,0,1.0,0,0,0,,1,0,1,0.0,0,0,0,
1,FullHiLoRules,2708,13,60.0,-14.0,0,0,0,0,0,,3,3,0,1.0,3,1,1,0.5,2,2,0,1.0,4,1,2,0.3333,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2709,13,70.0,7.0,0,0,0,0,0,,0,0,0,,1,1,0,1.0,6,3,3,0.5,3,1,3,0.25,1,0,1,0.0,2,2,0,1.0,0,0,0,,0,0,0,
1,FullHiLoRules,2710,13,0.0,-57.0,0,0,2,1,1,0.5,3,0,1,0.0,3,1,0,1.0,4,2,1,0.6667,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2711,13,0.0,-53.0,0,0,8,3,4,0.4286,0,0,0,,2,1,1,0.5,2,2,0,1.0,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2712,13,0.0,16.0,0,0,1,0,1,0.0,2,1,1,0.5,2,2,0,1.0,4,4,0,1.0,3,0,3,0.0,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2713,13,-20.0,37.0,0,0,0,0,0,,0,0,0,,1,0,1,0.0,2,1,1,0.5,7,2,4,0.3333,3,1,1,0.5,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2714,13,-40.0,-16.0,0,0,0,0,0,,3,1,2,0.3333,2,0,2,0.0,1,0,1,0.0,4,2,1,0.6667,3,1,2,0.3333,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2715,13,-50.0,-19.0,0,0,5,3,2,0.6,3,0,2,0.0,0,0,0,,1,0,0,,4,1,2,0.3333,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2716,13,-100.0,56.0,1,1,0,0,0,,0,0,0,,1,1,0,1.0,3,2,1,0.6667,8,5,2,0.7143,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0
1,FullHiLoRules,2717,13,90.0,16.0,0,0,0,0,0,,0,0,0,,1,1,0,1.0,1,0,1,0.0,6,4,2,0.6667,1,0,1,0.0,3,1,2,0.3333,1,1,0,1.0,0,0,0,
1,FullHiLoRules,2718,13,45.0,46.0,0,0,0,0,0,,0,0,0,,5,4,0,1.0,3,1,2,0.3333,4,3,1,0.75,1,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2719,13,5.0,42.0,0,0,2,0,2,0.0,2,0,1,0.0,4,4,0,1.0,2,1,1,0.5,3,1,2,0.3333,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2720,14,0.0,-22.0,0,0,0,0,0,,0,0,0,,2,0,1,0.0,1,0,1,0.0,3,3,0,1.0,4,2,1,0.6667,3,1,1,0.5,1,0,0,,0,0,0,
1,FullHiLoRules,2721,14,50.0,45.0,0,0,2,2,1,0.6667,1,1,0,1.0,0,0,0,,0,0,0,,4,3,1,0.75,7,3,3,0.5,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2722,12,-5.0,-33.0,0,0,1,1,0,1.0,2,1,1,0.5,6,3,2,0.6,1,0,1,0.0,2,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2723,13,5.0,-19.0,0,0,0,0,0,,2,1,1,0.5,1,0,1,0.0,3,1,3,0.25,7,5,2,0.7143,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2724,13,120.0,-6.0,1,1,0,0,0,,0,0,0,,1,0,1,0.0,2,0,2,0.0,5,2,3,0.4,3,3,0,1.0,1,0,0,,0,0,0,,1,1,0,1.0
1,FullHiLoRules,2725,14,-5.0,31.0,0,0,0,0,0,,0,0,0,,2,1,1,0.5,4,3,1,0.75,5,3,2,0.6,0,0,0,,3,1,2,0.3333,0,0,0,,0,0,0,
1,FullHiLoRules,2726,12,110.0,11.0,1,1,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,8,5,2,0.7143,2,1,1,0.5,0,0,0,,0,0,0,,1,1,0,1.0
1,FullHiLoRules,2727,13,30.0,32.0,1,1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,4,1,2,0.3333,5,2,3,0.4,3,2,1,0.6667,0,0,0,,1,0,0,
1,FullHiLoRules,2728,13,-10.0,40.0,2,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,2,1,0,1.0,3,4,0,1.0,5,2,3,0.4,1,1,0,1.0,2,0,2,0.0
1,FullHiLoRules,2729,12,-50.0,1.0,0,0,1,0,1,0.0,0,0,0,,3,2,1,0.6667,2,1,1,0.5,4,1,2,0.3333,2,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2730,13,40.0,42.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,8,3,3,0.5,3,3,0,1.0,1,1,0,1.0,1,0,1,0.0,0,0,0,
1,FullHiLoRules,2731,13,280.0,18.0,7,7,0,0,0,,0,0,0,,0,0,0,,0,0,0,,2,2,0,1.0,1,0,1,0.0,0,0,0,,3,2,0,1.0,7,4,3,0.5714
1,FullHiLoRules,2732,13,45.0,42.0,0,0,1,1,0,1.0,0,0,0,,5,3,0,1.0,3,1,2,0.3333,4,2,2,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2733,13,20.0,32.0,0,0,0,0,0,,3,1,1,0.5,0,0,0,,2,1,1,0.5,5,3,2,0.6,2,1,0,1.0,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,2734,12,20.0,23.0,0,0,0,0,0,,1,0,1,0.0,7,3,4,0.4286,2,1,0,1.0,2,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2735,13,20.0,-45.0,0,0,0,0,0,,1,0,0,,4,3,2,0.6,0,0,0,,6,2,2,0.5,2,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2736,13,25.0,1.0,0,0,0,0,0,,0,0,0,,3,3,1,0.75,5,1,1,0.5,4,3,0,1.0,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2737,13,-30.0,-29.0,3,3,0,0,0,,0,0,0,,3,0,2,0.0,2,0,1,0.0,3,2,1,0.6667,2,1,1,0.5,0,0,0,,0,0,0,,3,1,2,0.3333
1,FullHiLoRules,2738,13,15.0,32.0,0,0,8,5,3,0.625,1,1,0,1.0,2,0,2,0.0,1,1,0,1.0,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2739,13,-40.0,47.0,0,0,3,1,2,0.3333,1,0,1,0.0,0,0,0,,6,3,3,0.5,3,1,2,0.3333,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2740,13,45.0,21.0,0,0,1,1,0,1.0,1,0,0,,2,2,1,0.6667,4,2,3,0.4,5,3,1,0.75,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2741,13,55.0,15.0,0,0,3,2,1,0.6667,0,0,0,,1,0,1,0.0,2,2,0,1.0,6,2,3,0.4,0,0,0,,1,1,0,1.0,0,0,0,,0,0,0,
1,FullHiLoRules,2742,13,-115.0,-47.0,0,0,0,0,0,,2,1,1,0.5,6,2,4,0.3333,1,0,1,0.0,2,0,1,0.0,1,0,1,0.0,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,2743,13,-5.0,-18.0,0,0,6,3,3,0.5,1,0,1,0.0,1,1,0,1.0,4,1,3,0.25,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2744,14,-90.0,-39.0,0,0,0,0,0,,3,2,1,0.6667,2,0,2,0.0,2,1,0,1.0,4,0,3,0.0,3,0,2,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2745,12,-35.0,-22.0,0,0,0,0,0,,1,1,0,1.0,4,3,3,0.5,2,1,0,1.0,2,0,2,0.0,3,1,2,0.3333,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2746,13,80.0,-15.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,6,2,3,0.4,5,3,1,0.75,2,1,1,0.5,0,0,0,,0,0,0,
1,FullHiLoRules,2747,13,-5.0,-19.0,0,0,0,0,0,,1,0,1,0.0,7,5,1,0.8333,2,0,0,,3,0,2,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2748,13,60.0,-9.0,0,0,0,0,0,,0,0,0,,3,2,1,0.6667,4,1,2,0.3333,2,1,1,0.5,1,1,0,1.0,3,2,1,0.6667,0,0,0,,0,0,0,
1,FullHiLoRules,2749,13,10.0,21.0,0,0,1,0,1,0.0,0,0,0,,1,0,0,,6,3,3,0.5,4,1,1,0.5,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2750,12,95.0,-7.0,1,1,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,8,1,8,0.1111,2,2,0,1.0,0,0,0,,0,0,0,,1,1,0,1.0
1,FullHiLoRules,2751,13,55.0,-20.0,0,0,5,4,1,0.8,2,0,0,,1,0,1,0.0,3,2,1,0.6667,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2752,13,-45.0,21.0,0,0,2,0,1,0.0,0,0,0,,3,0,2,0.0,2,1,1,0.5,5,3,2,0.6,0,0,0,,1,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2753,13,-5.0,26.0,0,0,7,2,2,0.5,1,1,0,1.0,4,1,2,0.3333,0,0,0,,1,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2754,12,-5.0,22.0,0,0,1,1,1,0.5,0,0,0,,0,0,0,,4,3,1,0.75,4,2,1,0.6667,3,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2755,13,-20.0,-43.0,0,0,1,0,1,0.0,0,0,0,,2,1,1,0.5,3,1,2,0.3333,5,3,1,0.75,2,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2756,13,35.0,39.0,0,0,0,0,0,,2,1,1,0.5,3,2,1,0.6667,1,0,1,0.0,5,5,0,1.0,2,0,2,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2757,13,-25.0,16.0,1,1,0,0,0,,1,1,0,1.0,3,0,2,0.0,4,2,2,0.5,3,2,1,0.6667,1,1,0,1.0,0,0,0,,0,0,0,,1,0,1,0.0
1,FullHiLoRules,2758,12,-130.0,-1.0,1,1,0,0,0,,0,0,0,,1,0,1,0.0,3,0,2,0.0,4,2,2,0.5,1,0,1,0.0,0,0,0,,2,1,1,0.5,1,0,1,0.0
1,FullHiLoRules,2759,13,-80.0,8.0,3,3,0,0,0,,0,0,0,,0,0,0,,2,1,1,0.5,4,3,1,0.75,1,0,1,0.0,1,0,1,0.0,2,0,2,0.0,3,2,1,0.6667
1,FullHiLoRules,2760,13,80.0,-12.0,0,0,4,4,0,1.0,2,2,1,0.6667,1,1,0,1.0,5,2,3,0.4,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2761,13,70.0,66.0,0,0,0,0,0,,0,0,0,,1,1,0,1.0,4,3,1,0.75,8,5,2,0.7143,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2762,13,5.0,22.0,0,0,0,0,0,,0,0,0,,0,0,0,,6,2,3,0.4,6,5,2,0.7143,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2763,13,20.0,21.0,0,0,1,0,1,0.0,0,0,0,,2,3,0,1.0,2,1,0,1.0,8,3,5,0.375,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2764,13,70.0,50.0,0,0,7,4,2,0.6667,1,1,0,1.0,1,1,0,1.0,0,0,0,,3,3,1,0.75,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2765,13,25.0,42.0,0,0,0,0,0,,0,0,0,,4,2,2,0.5,5,3,1,0.75,4,3,1,0.75,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2766,12,-25.0,44.0,0,0,2,0,2,0.0,0,0,0,,1,0,1,0.0,4,2,3,0.4,5,3,1,0.75,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2767,12,15.0,42.0,0,0,0,0,0,,3,1,2,0.3333,6,3,2,0.6,1,1,0,1.0,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2768,13,25.0,17.0,0,0,1,0,1,0.0,0,0,0,,5,2,1,0.6667,0,0,0,,5,2,3,0.4,2,2,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2769,13,140.0,3.0,3,3,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,7,2,5,0.2857,0,0,0,,1,1,0,1.0,1,1,0,1.0,3,2,1,0.6667
1,FullHiLoRules,2770,13,-15.0,-23.0,0,0,8,3,5,0.375,1,1,0,1.0,2,0,2,0.0,1,1,0,1.0,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2771,13,-60.0,-21.0,0,0,0,0,0,,2,1,1,0.5,0,0,0,,3,1,1,0.5,5,4,1,0.8,2,1,3,0.25,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,2772,13,-150.0,-12.0,0,0,0,0,0,,0,0,0,,2,2,0,1.0,3,0,2,0.0,2,0,0,,3,2,1,0.6667,2,0,2,0.0,1,0,1,0.0,0,0,0,
1,FullHiLoRules,2773,13,-260.0,-19.0,1,1,0,0,0,,1,0,1,0.0,0,0,0,,3,4,0,1.0,3,0,1,0.0,3,0,3,0.0,0,0,0,,2,0,2,0.0,1,0,1,0.0
1,FullHiLoRules,2774,13,-35.0,-49.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,6,3,3,0.5,3,2,0,1.0,1,1,0,1.0,3,0,2,0.0,0,0,0,
1,FullHiLoRules,2775,13,25.0,5.0,0,0,0,0,0,,0,0,0,,2,2,0,1.0,5,4,1,0.8,6,1,5,0.1667,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2776,13,-55.0,34.0,0,0,0,0,0,,1,1,0,1.0,3,1,1,0.5,1,1,0,1.0,4,1,3,0.25,3,1,1,0.5,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,2777,13,-25.0,9.0,0,0,5,1,1,0.5,3,0,3,0.0,2,2,0,1.0,2,1,1,0.5,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2778,13,110.0,69.0,0,0,1,1,0,1.0,0,0,0,,3,3,0,1.0,3,2,0,1.0,6,4,1,0.8,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2779,13,60.0,32.0,0,0,4,3,1,0.75,0,0,0,,3,2,1,0.6667,3,1,1,0.5,3,2,1,0.6667,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2780,13,-20.0,25.0,0,0,0,0,0,,0,0,0,,2,1,1,0.5,1,0,1,0.0,5,3,2,0.6,5,2,3,0.4,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2781,13,-125.0,3.0,1,1,0,0,0,,1,0,1,0.0,2,2,0,1.0,4,1,3,0.25,5,1,4,0.2,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0
1,FullHiLoRules,2782,13,0.0,13.0,0,0,0,0,0,,0,0,0,,1,0,1,0.0,3,2,1,0.6667,5,2,3,0.4,4,2,1,0.6667,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2783,13,30.0,6.0,0,0,4,1,2,0.3333,1,1,0,1.0,2,2,0,1.0,4,2,2,0.5,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,2784,12,10.0,46.0,0,0,0,0,0,,0,0,0,,1,0,1,0.0,0,0,0,,7,4,2,0.6667,3,2,0,1.0,0,0,0,,1,0,1,0.0,0,0,0,
